,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
776,8/12/2020 23:21,3.74E+14,fraud_Zemlak Group,misc_net,822.29,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",6/30/1948,dd8715aea70e31bd44d02958b1d0622b,1376349690,47.607067,-101.720454,1
777,6/21/2020 21:44,3.02E+13,fraud_Schumm PLC,health_fitness,6.31,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,6/7/1966,62a6c8e6e2dea4b97b3611333bbf74bf,1371851047,47.756371,-95.665321,0
778,6/21/2020 12:17,6.59E+15,fraud_Connelly-Carter,home,2.91,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.276,26551,Paramedic,1/4/1977,a21cb82e7d8fdbf4062f15c9422a4ca6,1371817041,26.07846,-80.569932,0
779,6/21/2020 14:26,3.44E+14,"fraud_Hermiston, Pacocha and Smith",health_fitness,13.62,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,11/16/1949,91e4e957e910cc0e372003038604f822,1371824782,34.614598,-80.183847,0
780,8/12/2020 22:24,3.74E+14,fraud_Bauch-Raynor,grocery_pos,340.63,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",6/30/1948,69091e3ce814474c832667cafd334817,1376346252,48.131002,-101.66512,1
781,7/18/2020 1:48,2.70E+15,"fraud_Schultz, Simonis and Little",grocery_pos,335.98,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",3/9/1988,8cf78b08cc2e4908c9446237cc3e8f65,1374112100,36.259574,-82.068909,1
782,6/21/2020 18:02,3.52E+15,fraud_Schaefer Ltd,kids_pets,49.97,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,10/16/1941,0a2266fcd91f60b38996c4f3737f6c6c,1371837742,36.715808,-79.542628,0
783,6/21/2020 12:39,6.76E+11,"fraud_Lakin, Ferry and Beatty",food_dining,60.07,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1/18/1986,42d03a3e38f7c5aa63cb51a56266e771,1371818396,45.877554,-85.362472,0
784,7/19/2020 22:00,3.53E+15,fraud_Kuphal-Predovic,misc_net,779.4,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1/15/1978,2bcd83706161cc85fb485696159c0b1e,1374271256,46.115585,-108.565385,1
785,9/3/2020 23:14,4.51E+15,fraud_Rempel Inc,shopping_net,902.66,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",7/12/1926,6974f688e7d31e8f6b05e2fc777db636,1378250081,31.697198,-82.36919,1
786,6/21/2020 17:19,4.59E+15,fraud_Lynch-Wisozk,home,16.88,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",7/5/1997,c6070e3d3c29ee91cee276d827d9a0e6,1371835160,32.603829,-80.344198,0
787,6/21/2020 17:04,4.13E+15,fraud_Pacocha-Weissnat,kids_pets,41.84,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,10/18/1953,a53184c729ec1aa47a740985c721b469,1371834246,39.446931,-82.174266,0
788,6/21/2020 17:52,4.81E+18,fraud_Labadie LLC,personal_care,58.59,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,8/31/1985,c691a69376ec9f023bbaecbede033124,1371837146,36.066244,-93.28361,0
789,6/21/2020 19:44,1.80E+14,fraud_Gleason-Macejkovic,shopping_net,3.32,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",9/22/1972,e2da8cd0d06d808240040c584d9d651d,1371843885,34.459055,-118.073684,0
790,6/21/2020 17:33,1.80E+14,"fraud_Reichel, Bradtke and Blanda",travel,583.49,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/1986,9f31b3a57b36ba277d5d195c2ecf1974,1371835999,47.31019,-90.596988,0
791,8/2/2020 22:30,3.58E+15,"fraud_Streich, Rolfson and Wilderman",kids_pets,19.63,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,11/12/1994,534e600a6714a208c566540c950513eb,1375482614,46.734131,-98.151007,1
792,6/21/2020 19:14,3.58E+15,"fraud_Streich, Dietrich and Barton",shopping_net,19.46,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,84c15baf638dea702f8287b8c74bcf3f,1371842092,40.876899,-81.339926,0
793,6/21/2020 12:31,4.60E+18,"fraud_O'Reilly, Mohr and Purdy",home,30.73,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,12/30/1964,d23a9cc9f255e797022458fc9de3b2ce,1371817892,36.312953,-89.938402,0
794,6/30/2020 23:16,5.72E+11,"fraud_Haley, Jewess and Bechtelar",shopping_pos,917.97,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,4/2/1952,6736d580fbae1911b7f3117b1daedbc7,1372634200,37.6226,-85.912793,1
795,6/21/2020 13:27,3.51E+15,"fraud_Cole, Hills and Jewess",home,48.44,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",1/6/1960,88a696dc470c5276ca8062ed816bd725,1371821276,40.532936,-88.285648,0
796,8/20/2020 3:49,3.76E+14,fraud_Kassulke PLC,shopping_net,1009.75,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,4/6/1973,ee9ba103acd0f8cc3cab5164db7b4c49,1376970571,40.740312,-72.581754,1
797,6/21/2020 15:39,2.29E+15,fraud_Goyette-Gerhold,kids_pets,17.15,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,3/19/1968,2ba65201d0c9119227e27b6640ff4415,1371829144,34.235448,-81.649282,0
798,6/21/2020 19:49,3.76E+14,fraud_Boyer PLC,misc_pos,5.88,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,2/11/1982,2a3cf5dc4e13916115e1db7658631749,1371844153,41.873301,-100.874848,0
799,6/21/2020 15:23,2.13E+14,fraud_Schuppe LLC,entertainment,7.73,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,6/4/1962,047a16d34637d7c6104da4751f7842c9,1371828205,43.055911,-78.5061,0
800,8/31/2020 23:52,6.60E+15,fraud_Torphy-Kertzmann,health_fitness,25.43,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1/15/1959,4158e2cf46f4160422324f433bb1998f,1377993142,45.410151,-93.372839,1
801,8/6/2020 22:15,3.48E+14,"fraud_Streich, Dietrich and Barton",shopping_net,1267.18,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,3/22/1948,f652df33e5877d73c422fa8799db45b3,1375827319,30.39588,-89.191137,1
802,6/21/2020 23:26,3.78E+14,fraud_Ankunding LLC,shopping_net,2.83,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,9/11/1975,d4cc0b8ea9f729c529955cad46bc1145,1371857205,45.61385,-87.515501,0
803,6/21/2020 18:27,3.72E+14,fraud_Weimann-Lockman,kids_pets,15.65,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,cd9ff23332acdae00b0a22bddba619ac,1371839229,42.820121,-73.760422,0
804,6/21/2020 18:06,3.73E+14,"fraud_Baumbach, Feeney and Morar",shopping_net,1.16,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,6/18/1985,5ec4f0723bf9f23ad674a98961541958,1371837986,43.384068,-83.843036,0
805,7/22/2020 3:26,4.20E+12,fraud_Bartoletti-Wunsch,gas_transport,7.65,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",4/4/1963,1d043824d6eea7c631cd24e12c0911bb,1374463617,45.040038,-121.810712,1
806,6/21/2020 13:26,2.13E+14,"fraud_Runte, Green and Emard",health_fitness,52.44,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,7/30/1982,a3852d0c94c6bf59b1fb148f472b46dc,1371821208,34.377103,-119.191051,0
807,6/21/2020 16:19,4.21E+18,fraud_Gerhold LLC,home,83.55,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1/16/1982,5672cf5c0eac85cdbecea958297f39ff,1371831555,31.547318,-82.003213,0
808,6/21/2020 17:05,3.76E+14,fraud_Erdman-Schaden,personal_care,71.08,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,3/28/1986,5a77dfd579aaf0bbe956d986b69fcac7,1371834320,39.197334,-79.197068,0
809,7/19/2020 23:35,2.70E+15,fraud_Auer LLC,personal_care,16.5,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",3/9/1988,f352a501c940c19d532cfca12627b1f6,1374276950,36.030888,-80.282022,1
810,6/21/2020 18:39,4.60E+15,"fraud_Mueller, Gerhold and Mueller",health_fitness,80.96,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,11/18/1997,89f95783f1c3307f11b53ed8003d0bb2,1371839985,37.576748,-97.029747,0
811,7/2/2020 23:17,3.54E+15,fraud_Balistreri-Nader,misc_pos,9.03,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",5/30/1944,b6a8fb11da28ccd05d94fc836fbd0702,1372807025,44.823867,-94.689224,1
812,6/21/2020 20:15,3.41E+14,fraud_Schmidt-Larkin,home,34.38,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",9/8/1935,8a90a7a9466f384c5dd8a58820a8201f,1371845703,31.173575,-83.799141,0
813,8/4/2020 1:00,4.73E+18,fraud_Reichel Inc,entertainment,576.18,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,11/5/1994,f38afd5fe97482756228e7a008051676,1375578008,30.896216,-87.942563,1
814,6/21/2020 23:13,3.45E+14,fraud_Torphy-Goyette,shopping_pos,5.22,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1/30/1986,9bc096fc74a23b5323b47b68db28e444,1371856391,26.739775,-81.270224,0
815,6/21/2020 21:01,4.66E+15,fraud_Kilback and Sons,entertainment,88.68,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,fe2c7c3096fcddf1ea31d2ca4b819a2e,1371848519,40.052442,-79.484884,0
816,6/21/2020 17:49,3.59E+15,fraud_Hammes-Beatty,kids_pets,102.13,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,6/29/1935,c05cbb858c42420d480c08a504814dfb,1371836979,44.99083,-92.207075,0
817,7/22/2020 0:45,4.20E+12,fraud_Erdman-Kertzmann,gas_transport,12.4,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",4/4/1963,ad131a6f55acb2f9cf860cc34af04bec,1374453920,45.619941,-123.009911,1
818,6/21/2020 22:46,4.94E+15,fraud_Deckow-Dare,food_dining,79.2,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,11/7/1990,035cdbcaadfda1941560c834433a6e12,1371854808,26.217698,-99.41238,0
819,8/13/2020 23:01,3.74E+14,fraud_Botsford Ltd,shopping_pos,785.68,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",6/30/1948,8dff6d02611ee076cbaa94d683c4b24d,1376434889,46.961025,-100.34891,1
820,6/21/2020 15:08,2.51E+15,fraud_Schmeler-Howe,personal_care,1.97,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.5164,-82.9832,134056,"Producer, radio",10/8/1956,2fcf60a87c7475179e2225be234a1b6f,1371827317,42.850909,-82.188012,0
821,8/27/2020 0:50,3.56E+15,"fraud_Raynor, Reinger and Hagenes",gas_transport,11,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),7/17/1977,6a4b3820a94c4aeebb685557fe02fc05,1377564604,45.479046,-122.89965,1
822,8/5/2020 3:17,4.73E+15,fraud_Cole PLC,grocery_pos,292.51,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,5/30/1929,b529022f0859431202f74e1efae95664,1375672667,30.939598,-87.826081,1
823,8/18/2020 23:16,2.13E+14,"fraud_Swaniawski, Lowe and Robel",shopping_pos,859.32,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),6/3/1984,31699b94b227fbe55b8407ebe7c47c57,1376867816,33.687469,-82.42684,1
824,6/21/2020 22:51,3.56E+15,"fraud_Weber, Thiel and Hammes",kids_pets,15.91,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",2/1/1955,718d8082fa3fbdd45fc6fc24cfef445f,1371855083,35.240045,-88.284711,0
825,6/21/2020 13:18,3.00E+13,fraud_Gibson-Deckow,entertainment,187.1,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,8/29/1985,c02d314735d9077b7d9c77ec21261cfa,1371820723,26.197333,-81.976019,0
826,6/21/2020 17:13,3.41E+14,fraud_Abernathy and Sons,food_dining,10.55,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",5/18/1980,846c2a713c0d10569111d881a56f5800,1371834796,42.518905,-83.706048,0
827,6/21/2020 15:36,3.53E+15,fraud_Rau-Grant,kids_pets,8.7,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,9/13/1984,be62a4f9d31439a8b0d88ccf93aa4024,1371829015,36.76641,-89.721728,0
828,6/21/2020 13:10,2.30E+15,fraud_Ankunding LLC,shopping_net,4.74,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,9/1/1999,e1766317e6eb58ae76cdc01a47c63584,1371820212,41.054447,-73.397034,0
829,6/21/2020 23:30,4.38E+15,"fraud_Schroeder, Wolff and Hermiston",travel,4.32,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",4/19/1982,55d3b8bc7679fb631273138f2f72837e,1371857402,35.428641,-83.486086,0
830,6/21/2020 22:31,3.88E+13,fraud_Abshire PLC,entertainment,88.19,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,12/12/1971,11773569784d4f3023af78714b22628d,1371853917,42.82065,-73.715135,0
831,6/21/2020 17:42,4.76E+12,fraud_Wiza LLC,misc_pos,8.44,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,6/20/1985,b3bf2e74eb6149c719117210acb3c2ea,1371836563,33.577256,-97.436814,0
832,6/21/2020 23:08,4.95E+15,fraud_Gaylord-Powlowski,home,129.63,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,4/5/1957,946311406276adbff696bf6a5044a5b2,1371856125,41.89547,-81.041396,0
833,6/21/2020 13:47,5.81E+11,"fraud_Zemlak, Tillman and Cremin",personal_care,28.67,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1/13/1960,34b2c59824468923f65529a9282773b9,1371822461,41.647206,-74.906797,0
834,6/21/2020 23:38,6.01E+15,fraud_Ankunding LLC,shopping_net,7.84,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,11/2/1971,8465b9b2d61e369fbf825874d8c0aa2b,1371857890,31.540664,-87.193562,0
835,6/21/2020 17:06,3.60E+15,"fraud_Schneider, Hayes and Nikolaus",food_dining,130.16,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,5/27/1973,c06fa87f5f4cce089149ad263e2b9463,1371834402,41.550511,-77.68505,0
836,6/21/2020 19:19,4.74E+18,fraud_Morissette LLC,entertainment,89.71,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",5/23/1953,001c8cce16fc14b91ab9301c1d54fab6,1371842341,45.177509,-74.27837,0
837,6/21/2020 12:58,6.54E+15,fraud_Upton PLC,entertainment,48.05,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,abc1f238e28693cfe3728856b2aba429,1371819487,41.928491,-80.004966,0
838,7/30/2020 0:52,4.35E+18,fraud_Luettgen PLC,gas_transport,7.84,Joseph,Bartlett,M,610 Pacheco Parkway,Falls Church,VA,22046,38.8856,-77.1802,116155,Armed forces training and education officer,5/9/1932,7a4349b621986d6d52a1495c71ab55d6,1375145545,39.565925,-76.370043,1
839,6/21/2020 12:57,6.30E+11,fraud_Kling-Ernser,entertainment,19.3,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,8/29/1981,3c16826f4605f06be65c218e14321e10,1371819464,39.097309,-79.398315,0
840,6/21/2020 22:55,3.73E+14,fraud_Powlowski-Weimann,food_dining,66.1,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,3/4/1981,d18d2e03fb121b56da0b05063a81480b,1371855319,30.275073,-95.783158,0
841,6/21/2020 16:53,3.56E+15,fraud_White and Sons,home,79.17,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,5/13/1985,c9f98b41c96f0bc3d7d5622a34440fe1,1371833598,42.021284,-88.833064,0
842,6/21/2020 17:02,3.44E+14,fraud_Nolan-Williamson,kids_pets,8.24,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",10/11/1975,80cc74f1888b178ad13cc8dcf040909b,1371834153,44.545743,-86.261193,0
843,6/21/2020 20:23,3.72E+14,fraud_Crona and Sons,kids_pets,3.89,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,ac31c7d4d8cc7d5340a4422f4e370b08,1371846195,40.92189,-73.093197,0
844,7/28/2020 1:55,4.67E+15,fraud_Kutch and Sons,grocery_pos,308.66,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,ea75e365acbda3bba25438a4536aa4d3,1374976524,39.962187,-85.9021,1
845,6/26/2020 9:31,6.54E+15,fraud_Kunze Inc,grocery_pos,309.04,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,2/8/1982,442a3b75f70a884b86275f9db67f17a5,1372239093,40.821649,-86.546862,1
846,6/21/2020 18:00,3.58E+15,fraud_Breitenberg-Hermiston,kids_pets,6.24,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,9/27/1970,17502399546ad98e7851dd6f09907396,1371837642,34.382164,-98.837418,0
847,8/2/2020 22:39,3.58E+15,"fraud_Schiller, Blanda and Johnson",home,241.34,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,11/12/1994,89752632040a5fae3957c69e9df7fcc8,1375483143,48.164184,-97.007406,1
848,8/12/2020 23:57,2.28E+15,"fraud_Altenwerth, Cartwright and Koss",shopping_net,966.04,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,11/22/1969,98d1ed8d43062b3890f2bbfd132d0bf9,1376351868,38.305485,-84.303926,1
849,6/21/2020 20:15,4.96E+18,fraud_Kassulke PLC,shopping_net,1420.9,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,12/21/1980,6228a57f008628933ac25b0c67c7c43a,1371845759,41.030466,-74.717381,0
850,7/9/2020 23:59,5.04E+11,fraud_Cartwright-Harris,grocery_pos,279.28,Bruce,Hall,M,77686 Donald Bridge Apt. 711,Grifton,NC,28530,35.3757,-77.4193,7332,Forensic psychologist,6/27/1957,11d72c064c0d1690d1d8c692e30a1172,1373414394,36.209484,-77.49513,1
851,6/21/2020 16:31,4.06E+15,fraud_Gleason and Sons,kids_pets,55.3,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,11/14/1948,7e33f29dd1fb73872b506f0c690b3e05,1371832315,38.37819,-95.773324,0
852,6/21/2020 14:00,4.19E+15,"fraud_Bahringer, Bergnaum and Quitzon",home,117.84,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,10/3/1992,8897077856aef4eafd181e856606c5e2,1371823211,39.253923,-83.606873,0
853,6/21/2020 22:44,4.72E+15,fraud_Feil-Morar,health_fitness,64.74,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,5/4/1972,733cdf87513eda4f88b3cb34e92b4e20,1371854650,48.487999,-111.970436,0
854,6/21/2020 13:26,3.52E+15,fraud_Gleason and Sons,kids_pets,64.96,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,11/20/1970,1a34bb788177bf24b3159bb4c08e9177,1371821199,32.695932,-85.966237,0
855,7/22/2020 3:31,4.20E+12,fraud_Kilback LLC,grocery_pos,314.36,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",4/4/1963,ce7eb120e3a0864f5b58f46f310e3bce,1374463871,45.219497,-122.427224,1
856,6/21/2020 23:31,4.09E+18,"fraud_Schneider, Hayes and Nikolaus",food_dining,19.58,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",12/7/1945,dd7bdda1537466310475ff52b4de30f3,1371857495,34.743135,-78.537055,0
857,8/25/2020 23:28,3.50E+15,fraud_Boyer PLC,shopping_net,976.1,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,5/26/1952,f8ae72355287d080d5393e9cad43f186,1377473280,33.103591,-104.068132,1
858,6/21/2020 16:00,3.59E+15,fraud_Rempel Inc,shopping_net,120.3,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",12/20/1975,d51f9b2a5af74f37937cf1114e5ed6ae,1371830437,34.392715,-93.277219,0
859,7/10/2020 23:46,6.01E+15,fraud_Lynch-Mohr,travel,8.41,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,10/14/1973,2697738eab459fe23504c83a9cd002e3,1373499977,41.766659,-73.808949,1
860,6/21/2020 15:58,4.18E+18,fraud_Baumbach Ltd,personal_care,12.04,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",9/6/1988,3fefc6666dbac544964f80f32a3481de,1371830313,36.414775,-105.78916,0
861,6/27/2020 23:26,2.13E+14,fraud_Bashirian Group,shopping_net,1134.41,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,2/9/1963,815353b246f784616181388d7be9000d,1372375602,33.114693,-85.837443,1
862,7/28/2020 23:00,4.67E+15,fraud_Miller-Hauck,grocery_pos,337.94,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,701b1244a9c242883d6b454bce6bd8a7,1375052412,41.070091,-84.86556,1
863,7/5/2020 23:14,4.99E+18,"fraud_Streich, Rolfson and Wilderman",kids_pets,17.05,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,7/9/1994,7aa13ea1866b4a78e76bc68ce8ca95be,1373066068,33.595052,-82.0122,1
864,6/21/2020 15:16,1.80E+14,fraud_Barrows PLC,shopping_pos,3.47,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/1974,80c2995e1ab04fb93c7b6f79d610dd93,1371827773,41.366082,-73.972602,0
